800
0 15 -1
0 26 -1
0 57 -1
0 73 -1
0 98 -1
0 132 -1
0 143 -1
0 172 -1
0 176 -1
0 188 -1
0 191 -1
0 203 -1
0 221 -1
0 222 -1
0 227 -1
0 247 -1
0 251 -1
0 255 -1
0 263 -1
0 270 -1
0 276 -1
0 278 -1
0 294 -1
0 309 -1
0 391 -1
0 411 -1
0 412 -1
0 429 -1
0 446 -1
0 471 -1
0 485 -1
0 489 -1
0 491 -1
0 502 -1
0 505 -1
0 513 -1
0 521 -1
0 549 -1
0 559 -1
0 588 -1
0 637 -1
0 658 -1
0 671 -1
0 725 -1
0 726 -1
0 775 -1
0 780 -1
1 17 -1
1 34 -1
1 64 -1
1 84 -1
1 86 -1
1 87 -1
1 90 -1
1 99 -1
1 104 -1
1 133 -1
1 150 -1
1 168 -1
1 194 -1
1 219 -1
1 228 -1
1 258 -1
1 265 -1
1 269 -1
1 299 -1
1 347 -1
1 354 -1
1 366 -1
1 381 -1
1 398 -1
1 431 -1
1 437 -1
1 444 -1
1 478 -1
1 484 -1
1 494 -1
1 496 -1
1 498 -1
1 510 -1
1 515 -1
1 526 -1
1 552 -1
1 553 -1
1 587 -1
1 593 -1
1 614 -1
1 637 -1
1 678 -1
1 690 -1
1 728 -1
1 747 -1
1 749 -1
1 760 -1
1 767 -1
1 769 -1
1 787 -1
1 799 -1
2 6 -1
2 14 -1
2 25 -1
2 53 -1
2 58 -1
2 64 -1
2 96 -1
2 100 -1
2 164 -1
2 195 -1
2 205 -1
2 208 -1
2 218 -1
2 229 -1
2 231 -1
2 249 -1
2 252 -1
2 257 -1
2 260 -1
2 324 -1
2 353 -1
2 356 -1
2 406 -1
2 421 -1
2 447 -1
2 468 -1
2 483 -1
2 498 -1
2 518 -1
2 520 -1
2 527 -1
2 531 -1
2 553 -1
2 554 -1
2 567 -1
2 588 -1
2 589 -1
2 590 -1
2 599 -1
2 622 -1
2 655 -1
2 674 -1
2 700 -1
2 719 -1
2 728 -1
2 731 -1
2 747 -1
2 754 -1
2 756 -1
2 790 -1
3 12 -1
3 14 -1
3 18 -1
3 28 -1
3 31 -1
3 33 -1
3 71 -1
3 85 -1
3 90 -1
3 96 -1
3 144 -1
3 173 -1
3 178 -1
3 196 -1
3 200 -1
3 202 -1
3 206 -1
3 210 -1
3 252 -1
3 261 -1
3 276 -1
3 291 -1
3 300 -1
3 305 -1
3 364 -1
3 365 -1
3 368 -1
3 380 -1
3 417 -1
3 422 -1
3 435 -1
3 437 -1
3 441 -1
3 454 -1
3 459 -1
3 461 -1
3 470 -1
3 498 -1
3 522 -1
3 572 -1
3 592 -1
3 631 -1
3 638 -1
3 639 -1
3 643 -1
3 647 -1
3 664 -1
3 720 -1
3 743 -1
3 768 -1
3 770 -1
4 6 -1
4 16 -1
4 41 -1
4 43 -1
4 60 -1
4 67 -1
4 91 -1
4 135 -1
4 140 -1
4 212 -1
4 252 -1
4 293 -1
4 296 -1
4 302 -1
4 332 -1
4 348 -1
4 365 -1
4 375 -1
4 391 -1
4 424 -1
4 488 -1
4 491 -1
4 557 -1
4 567 -1
4 568 -1
4 580 -1
4 585 -1
4 604 -1
4 610 -1
4 622 -1
4 627 -1
4 635 -1
4 652 -1
4 666 -1
4 681 -1
4 707 -1
4 714 -1
4 717 -1
4 719 -1
5 38 -1
5 58 -1
5 72 -1
5 76 -1
5 89 -1
5 100 -1
5 104 -1
5 115 -1
5 123 -1
5 125 -1
5 135 -1
5 172 -1
5 174 -1
5 180 -1
5 204 -1
5 221 -1
5 245 -1
5 282 -1
5 295 -1
5 304 -1
5 337 -1
5 340 -1
5 342 -1
5 420 -1
5 434 -1
5 442 -1
5 453 -1
5 462 -1
5 465 -1
5 477 -1
5 514 -1
5 531 -1
5 538 -1
5 564 -1
5 596 -1
5 601 -1
5 606 -1
5 666 -1
5 675 -1
5 677 -1
5 692 -1
5 694 -1
5 714 -1
5 716 -1
5 766 -1
5 773 -1
5 778 -1
5 785 -1
5 799 -1
6 7 -1
6 31 -1
6 58 -1
6 75 -1
6 80 -1
6 81 -1
6 82 -1
6 85 -1
6 100 -1
6 116 -1
6 117 -1
6 147 -1
6 174 -1
6 185 -1
6 201 -1
6 204 -1
6 217 -1
6 226 -1
6 227 -1
6 240 -1
6 275 -1
6 288 -1
6 325 -1
6 329 -1
6 340 -1
6 345 -1
6 377 -1
6 395 -1
6 427 -1
6 569 -1
6 588 -1
6 608 -1
6 617 -1
6 638 -1
6 645 -1
6 648 -1
6 653 -1
6 660 -1
6 664 -1
6 671 -1
6 685 -1
6 687 -1
6 713 -1
6 742 -1
6 743 -1
6 751 -1
6 755 -1
6 772 -1
7 39 -1
7 55 -1
7 60 -1
7 72 -1
7 73 -1
7 85 -1
7 89 -1
7 93 -1
7 107 -1
7 111 -1
7 191 -1
7 194 -1
7 208 -1
7 222 -1
7 227 -1
7 244 -1
7 321 -1
7 337 -1
7 341 -1
7 349 -1
7 360 -1
7 405 -1
7 445 -1
7 458 -1
7 461 -1
7 481 -1
7 483 -1
7 491 -1
7 494 -1
7 504 -1
7 505 -1
7 563 -1
7 583 -1
7 584 -1
7 611 -1
7 624 -1
7 639 -1
7 656 -1
7 657 -1
7 683 -1
7 688 -1
7 690 -1
7 698 -1
7 709 -1
7 742 -1
7 754 -1
7 797 -1
8 46 -1
8 73 -1
8 80 -1
8 81 -1
8 99 -1
8 105 -1
8 126 -1
8 152 -1
8 157 -1
8 160 -1
8 165 -1
8 227 -1
8 253 -1
8 335 -1
8 348 -1
8 376 -1
8 378 -1
8 392 -1
8 415 -1
8 425 -1
8 426 -1
8 430 -1
8 508 -1
8 554 -1
8 576 -1
8 585 -1
8 618 -1
8 619 -1
8 635 -1
8 667 -1
8 692 -1
8 709 -1
8 737 -1
9 16 -1
9 24 -1
9 62 -1
9 105 -1
9 128 -1
9 140 -1
9 153 -1
9 208 -1
9 225 -1
9 230 -1
9 239 -1
9 247 -1
9 269 -1
9 287 -1
9 312 -1
9 315 -1
9 328 -1
9 350 -1
9 359 -1
9 361 -1
9 382 -1
9 406 -1
9 414 -1
9 422 -1
9 439 -1
9 456 -1
9 465 -1
9 492 -1
9 495 -1
9 530 -1
9 574 -1
9 576 -1
9 594 -1
9 596 -1
9 622 -1
9 623 -1
9 625 -1
9 651 -1
9 684 -1
9 689 -1
9 690 -1
9 716 -1
9 720 -1
9 742 -1
9 756 -1
9 786 -1
10 44 -1
10 52 -1
10 65 -1
10 70 -1
10 81 -1
10 83 -1
10 118 -1
10 162 -1
10 171 -1
10 177 -1
10 180 -1
10 208 -1
10 212 -1
10 263 -1
10 269 -1
10 279 -1
10 289 -1
10 298 -1
10 308 -1
10 333 -1
10 384 -1
10 460 -1
10 472 -1
10 478 -1
10 494 -1
10 495 -1
10 498 -1
10 513 -1
10 520 -1
10 529 -1
10 532 -1
10 533 -1
10 570 -1
10 571 -1
10 580 -1
10 607 -1
10 632 -1
10 669 -1
10 673 -1
10 674 -1
10 685 -1
10 693 -1
10 694 -1
10 704 -1
10 763 -1
10 774 -1
10 792 -1
11 15 -1
11 76 -1
11 123 -1
11 128 -1
11 164 -1
11 184 -1
11 196 -1
11 220 -1
11 222 -1
11 225 -1
11 227 -1
11 229 -1
11 257 -1
11 260 -1
11 263 -1
11 270 -1
11 288 -1
11 295 -1
11 346 -1
11 349 -1
11 352 -1
11 359 -1
11 379 -1
11 386 -1
11 392 -1
11 395 -1
11 478 -1
11 494 -1
11 515 -1
11 517 -1
11 574 -1
11 587 -1
11 603 -1
11 623 -1
11 628 -1
11 638 -1
11 696 -1
11 774 -1
11 782 -1
11 798 -1
12 13 -1
12 30 -1
12 31 -1
12 45 -1
12 66 -1
12 96 -1
12 97 -1
12 187 -1
12 202 -1
12 206 -1
12 208 -1
12 231 -1
12 265 -1
12 269 -1
12 285 -1
12 286 -1
12 307 -1
12 314 -1
12 352 -1
12 354 -1
12 361 -1
12 374 -1
12 379 -1
12 433 -1
12 437 -1
12 457 -1
12 481 -1
12 486 -1
12 500 -1
12 514 -1
12 536 -1
12 582 -1
12 626 -1
12 627 -1
12 642 -1
12 650 -1
12 653 -1
12 674 -1
12 693 -1
12 719 -1
12 720 -1
12 729 -1
12 752 -1
12 765 -1
12 773 -1
12 792 -1
13 36 -1
13 52 -1
13 58 -1
13 70 -1
13 101 -1
13 119 -1
13 139 -1
13 145 -1
13 165 -1
13 204 -1
13 205 -1
13 209 -1
13 217 -1
13 252 -1
13 258 -1
13 271 -1
13 292 -1
13 294 -1
13 309 -1
13 325 -1
13 331 -1
13 334 -1
13 337 -1
13 340 -1
13 375 -1
13 388 -1
13 408 -1
13 414 -1
13 416 -1
13 421 -1
13 440 -1
13 455 -1
13 496 -1
13 514 -1
13 520 -1
13 523 -1
13 528 -1
13 552 -1
13 570 -1
13 588 -1
13 608 -1
13 624 -1
13 632 -1
13 643 -1
13 658 -1
13 683 -1
13 727 -1
13 731 -1
13 734 -1
13 738 -1
13 781 -1
13 784 -1
14 32 -1
14 74 -1
14 80 -1
14 81 -1
14 110 -1
14 114 -1
14 132 -1
14 137 -1
14 168 -1
14 170 -1
14 174 -1
14 185 -1
14 192 -1
14 210 -1
14 229 -1
14 307 -1
14 318 -1
14 332 -1
14 378 -1
14 389 -1
14 394 -1
14 395 -1
14 402 -1
14 408 -1
14 414 -1
14 421 -1
14 447 -1
14 492 -1
14 496 -1
14 501 -1
14 520 -1
14 530 -1
14 542 -1
